date,tagesschau,tagesthemen
2015-12-27,https://www.tagesschau.de/multimedia/sendung/ts-11815.html,https://www.tagesschau.de/multimedia/sendung/tt-4169.html
2015-12-28,https://www.tagesschau.de/multimedia/sendung/ts-11833.html,https://www.tagesschau.de/multimedia/sendung/tt-4171.html
2015-12-29,https://www.tagesschau.de/multimedia/sendung/ts-11853.html,https://www.tagesschau.de/multimedia/sendung/tt-4173.html
2015-12-30,https://www.tagesschau.de/multimedia/sendung/ts-11873.html,https://www.tagesschau.de/multimedia/sendung/tt-4175.html
2015-12-31,https://www.tagesschau.de/multimedia/sendung/ts-11883.html,
2016-01-01,https://www.tagesschau.de/multimedia/sendung/ts-11903.html,https://www.tagesschau.de/multimedia/sendung/tt-4177.html
2016-01-02,https://www.tagesschau.de/multimedia/sendung/ts-11919.html,https://www.tagesschau.de/multimedia/sendung/tt-4179.html
2016-01-03,https://www.tagesschau.de/multimedia/sendung/ts-11933.html,https://www.tagesschau.de/multimedia/sendung/tt-4181.html
2016-01-04,https://www.tagesschau.de/multimedia/sendung/ts-11949.html,https://www.tagesschau.de/multimedia/sendung/tt-4183.html
2016-01-05,https://www.tagesschau.de/multimedia/sendung/ts-11963.html,https://www.tagesschau.de/multimedia/sendung/tt-4185.html
2016-01-06,https://www.tagesschau.de/multimedia/sendung/ts-11991.html,https://www.tagesschau.de/multimedia/sendung/tt-4187.html
2016-01-07,https://www.tagesschau.de/multimedia/sendung/ts-12007.html,https://www.tagesschau.de/multimedia/sendung/tt-4189.html
2016-01-08,https://www.tagesschau.de/multimedia/sendung/ts-12015.html,https://www.tagesschau.de/multimedia/sendung/tt-4191.html
2016-01-09,https://www.tagesschau.de/multimedia/sendung/ts-12027.html,https://www.tagesschau.de/multimedia/sendung/tt-4193.html
2016-01-10,https://www.tagesschau.de/multimedia/sendung/ts-12035.html,https://www.tagesschau.de/multimedia/sendung/tt-4195.html
2016-01-11,https://www.tagesschau.de/multimedia/sendung/ts-12057.html,https://www.tagesschau.de/multimedia/sendung/tt-4197.html
2016-01-12,https://www.tagesschau.de/multimedia/sendung/ts-12079.html,https://www.tagesschau.de/multimedia/sendung/tt-4199.html
2016-01-13,https://www.tagesschau.de/multimedia/sendung/ts-12101.html,https://www.tagesschau.de/multimedia/sendung/tt-4201.html
2016-01-14,https://www.tagesschau.de/multimedia/sendung/ts-12125.html,https://www.tagesschau.de/multimedia/sendung/tt-4203.html
2016-01-15,https://www.tagesschau.de/multimedia/sendung/ts-12147.html,https://www.tagesschau.de/multimedia/sendung/tt-4205.html
2016-01-16,https://www.tagesschau.de/multimedia/sendung/ts-12161.html,https://www.tagesschau.de/multimedia/sendung/tt-4207.html
2016-01-17,https://www.tagesschau.de/multimedia/sendung/ts-12173.html,https://www.tagesschau.de/multimedia/sendung/tt-4209.html
2016-01-18,https://www.tagesschau.de/multimedia/sendung/ts-12187.html,https://www.tagesschau.de/multimedia/sendung/tt-4211.html
2016-01-19,https://www.tagesschau.de/multimedia/sendung/ts-12201.html,https://www.tagesschau.de/multimedia/sendung/tt-4215.html
2016-01-20,https://www.tagesschau.de/multimedia/sendung/ts-12215.html,https://www.tagesschau.de/multimedia/sendung/tt-4217.html
2016-01-21,https://www.tagesschau.de/multimedia/sendung/ts-12227.html,https://www.tagesschau.de/multimedia/sendung/tt-4219.html
2016-01-22,https://www.tagesschau.de/multimedia/sendung/ts-12235.html,https://www.tagesschau.de/multimedia/sendung/tt-4221.html
2016-01-23,https://www.tagesschau.de/multimedia/sendung/ts-12243.html,https://www.tagesschau.de/multimedia/sendung/tt-4223.html
2016-01-24,https://www.tagesschau.de/multimedia/sendung/ts-12255.html,https://www.tagesschau.de/multimedia/sendung/tt-4225.html
2016-01-25,https://www.tagesschau.de/multimedia/sendung/ts-12277.html,https://www.tagesschau.de/multimedia/sendung/tt-4227.html
2016-01-26,https://www.tagesschau.de/multimedia/sendung/ts-12297.html,https://www.tagesschau.de/multimedia/sendung/tt-4229.html
2016-01-27,https://www.tagesschau.de/multimedia/sendung/ts-12317.html,https://www.tagesschau.de/multimedia/sendung/tt-4231.html
2016-01-28,https://www.tagesschau.de/multimedia/sendung/ts-12337.html,https://www.tagesschau.de/multimedia/sendung/tt-4235.html
2016-01-29,https://www.tagesschau.de/multimedia/sendung/ts-12351.html,https://www.tagesschau.de/multimedia/sendung/tt-4237.html
2016-01-30,https://www.tagesschau.de/multimedia/sendung/ts-12363.html,https://www.tagesschau.de/multimedia/sendung/tt-4239.html
2016-01-31,https://www.tagesschau.de/multimedia/sendung/ts-12375.html,https://www.tagesschau.de/multimedia/sendung/tt-4241.html
2016-02-01,https://www.tagesschau.de/multimedia/sendung/ts-12391.html,https://www.tagesschau.de/multimedia/sendung/tt-4243.html
2016-02-02,https://www.tagesschau.de/multimedia/sendung/ts-12405.html,https://www.tagesschau.de/multimedia/sendung/tt-4245.html
2016-02-03,https://www.tagesschau.de/multimedia/sendung/ts-12419.html,https://www.tagesschau.de/multimedia/sendung/tt-4247.html
2016-02-04,https://www.tagesschau.de/multimedia/sendung/ts-12433.html,https://www.tagesschau.de/multimedia/sendung/tt-4249.html
2016-02-05,https://www.tagesschau.de/multimedia/sendung/ts-12447.html,https://www.tagesschau.de/multimedia/sendung/tt-4251.html
2016-02-06,https://www.tagesschau.de/multimedia/sendung/ts-12459.html,https://www.tagesschau.de/multimedia/sendung/tt-4253.html
2016-02-07,https://www.tagesschau.de/multimedia/sendung/ts-12471.html,https://www.tagesschau.de/multimedia/sendung/tt-4255.html
2016-02-08,https://www.tagesschau.de/multimedia/sendung/ts-12491.html,https://www.tagesschau.de/multimedia/sendung/tt-4257.html
2016-02-09,https://www.tagesschau.de/multimedia/sendung/ts-12519.html,https://www.tagesschau.de/multimedia/sendung/tt-4259.html
2016-02-10,https://www.tagesschau.de/multimedia/sendung/ts-12537.html,https://www.tagesschau.de/multimedia/sendung/tt-4261.html
2016-02-11,https://www.tagesschau.de/multimedia/sendung/ts-12559.html,https://www.tagesschau.de/multimedia/sendung/tt-4263.html
2016-02-12,https://www.tagesschau.de/multimedia/sendung/ts-12579.html,https://www.tagesschau.de/multimedia/sendung/tt-4265.html
2016-02-13,https://www.tagesschau.de/multimedia/sendung/ts-12589.html,https://www.tagesschau.de/multimedia/sendung/tt-4267.html
2016-02-14,https://www.tagesschau.de/multimedia/sendung/ts-12601.html,https://www.tagesschau.de/multimedia/sendung/tt-4269.html
2016-02-15,https://www.tagesschau.de/multimedia/sendung/ts-12615.html,https://www.tagesschau.de/multimedia/sendung/tt-4271.html
2016-02-16,https://www.tagesschau.de/multimedia/sendung/ts-12635.html,https://www.tagesschau.de/multimedia/sendung/tt-4273.html
2016-02-17,https://www.tagesschau.de/multimedia/sendung/ts-12647.html,https://www.tagesschau.de/multimedia/sendung/tt-4277.html
2016-02-18,https://www.tagesschau.de/multimedia/sendung/ts-12661.html,https://www.tagesschau.de/multimedia/sendung/tt-4279.html
2016-02-19,https://www.tagesschau.de/multimedia/sendung/ts-12673.html,https://www.tagesschau.de/multimedia/sendung/tt-4281.html
2016-02-20,https://www.tagesschau.de/multimedia/sendung/ts-12683.html,https://www.tagesschau.de/multimedia/sendung/tt-4283.html
2016-02-21,https://www.tagesschau.de/multimedia/sendung/ts-12695.html,https://www.tagesschau.de/multimedia/sendung/tt-4285.html
2016-02-22,https://www.tagesschau.de/multimedia/sendung/ts-12715.html,https://www.tagesschau.de/multimedia/sendung/tt-4287.html
2016-02-23,https://www.tagesschau.de/multimedia/sendung/ts-12737.html,https://www.tagesschau.de/multimedia/sendung/tt-4289.html
2016-02-24,https://www.tagesschau.de/multimedia/sendung/ts-12757.html,https://www.tagesschau.de/multimedia/sendung/tt-4291.html
2016-02-25,https://www.tagesschau.de/multimedia/sendung/ts-12777.html,https://www.tagesschau.de/multimedia/sendung/tt-4293.html
2016-02-26,https://www.tagesschau.de/multimedia/sendung/ts-12797.html,https://www.tagesschau.de/multimedia/sendung/tt-4295.html
2016-02-27,https://www.tagesschau.de/multimedia/sendung/ts-12809.html,https://www.tagesschau.de/multimedia/sendung/tt-4297.html
2016-02-28,https://www.tagesschau.de/multimedia/sendung/ts-12823.html,https://www.tagesschau.de/multimedia/sendung/tt-4299.html
2016-02-29,https://www.tagesschau.de/multimedia/sendung/ts-12839.html,https://www.tagesschau.de/multimedia/sendung/tt-4301.html
2016-03-01,https://www.tagesschau.de/multimedia/sendung/ts-12857.html,https://www.tagesschau.de/multimedia/sendung/tt-4303.html
2016-03-02,https://www.tagesschau.de/multimedia/sendung/ts-12871.html,https://www.tagesschau.de/multimedia/sendung/tt-4305.html
2016-03-03,https://www.tagesschau.de/multimedia/sendung/ts-12883.html,https://www.tagesschau.de/multimedia/sendung/tt-4307.html
2016-03-04,https://www.tagesschau.de/multimedia/sendung/ts-12895.html,https://www.tagesschau.de/multimedia/sendung/tt-4309.html
2016-03-05,https://www.tagesschau.de/multimedia/sendung/ts-12905.html,https://www.tagesschau.de/multimedia/sendung/tt-4311.html
2016-03-06,https://www.tagesschau.de/multimedia/sendung/ts-12919.html,https://www.tagesschau.de/multimedia/sendung/tt-4313.html
2016-03-07,https://www.tagesschau.de/multimedia/sendung/ts-12939.html,https://www.tagesschau.de/multimedia/sendung/tt-4315.html
2016-03-08,https://www.tagesschau.de/multimedia/sendung/ts-12959.html,https://www.tagesschau.de/multimedia/sendung/tt-4317.html
2016-03-09,https://www.tagesschau.de/multimedia/sendung/ts-12979.html,https://www.tagesschau.de/multimedia/sendung/tt-4319.html
2016-03-10,https://www.tagesschau.de/multimedia/sendung/ts-12999.html,https://www.tagesschau.de/multimedia/sendung/tt-4321.html
2016-03-11,https://www.tagesschau.de/multimedia/sendung/ts-13019.html,https://www.tagesschau.de/multimedia/sendung/tt-4323.html
2016-03-12,https://www.tagesschau.de/multimedia/sendung/ts-13031.html,https://www.tagesschau.de/multimedia/sendung/tt-4325.html
2016-03-13,https://www.tagesschau.de/multimedia/sendung/ts-13043.html,https://www.tagesschau.de/multimedia/sendung/tt-4327.html
2016-03-14,https://www.tagesschau.de/multimedia/sendung/ts-13059.html,https://www.tagesschau.de/multimedia/sendung/tt-4331.html
2016-03-15,https://www.tagesschau.de/multimedia/sendung/ts-13075.html,https://www.tagesschau.de/multimedia/sendung/tt-4333.html
2016-03-16,https://www.tagesschau.de/multimedia/sendung/ts-13093.html,https://www.tagesschau.de/multimedia/sendung/tt-4337.html
2016-03-17,https://www.tagesschau.de/multimedia/sendung/ts-13109.html,https://www.tagesschau.de/multimedia/sendung/tt-4339.html
2016-03-18,https://www.tagesschau.de/multimedia/sendung/ts-13123.html,https://www.tagesschau.de/multimedia/sendung/tt-4341.html
2016-03-19,https://www.tagesschau.de/multimedia/sendung/ts-13135.html,https://www.tagesschau.de/multimedia/sendung/tt-4343.html
2016-03-20,https://www.tagesschau.de/multimedia/sendung/ts-13147.html,https://www.tagesschau.de/multimedia/sendung/tt-4347.html
2016-03-21,https://www.tagesschau.de/multimedia/sendung/ts-13169.html,https://www.tagesschau.de/multimedia/sendung/tt-4349.html
2016-03-22,https://www.tagesschau.de/multimedia/sendung/ts-13189.html,https://www.tagesschau.de/multimedia/sendung/tt-4351.html
2016-03-23,https://www.tagesschau.de/multimedia/sendung/ts-13209.html,https://www.tagesschau.de/multimedia/sendung/tt-4353.html
2016-03-24,https://www.tagesschau.de/multimedia/sendung/ts-13231.html,https://www.tagesschau.de/multimedia/sendung/tt-4355.html
2016-03-25,https://www.tagesschau.de/multimedia/sendung/ts-13245.html,https://www.tagesschau.de/multimedia/sendung/tt-4357.html
2016-03-26,https://www.tagesschau.de/multimedia/sendung/ts-13253.html,https://www.tagesschau.de/multimedia/sendung/tt-4359.html
2016-03-27,https://www.tagesschau.de/multimedia/sendung/ts-13263.html,https://www.tagesschau.de/multimedia/sendung/tt-4361.html
2016-03-28,https://www.tagesschau.de/multimedia/sendung/ts-13273.html,https://www.tagesschau.de/multimedia/sendung/tt-4363.html
2016-03-29,https://www.tagesschau.de/multimedia/sendung/ts-13289.html,https://www.tagesschau.de/multimedia/sendung/tt-4367.html
2016-03-30,https://www.tagesschau.de/multimedia/sendung/ts-13305.html,https://www.tagesschau.de/multimedia/sendung/tt-4369.html
2016-03-31,https://www.tagesschau.de/multimedia/sendung/ts-13321.html,https://www.tagesschau.de/multimedia/sendung/tt-4371.html
2016-04-01,https://www.tagesschau.de/multimedia/sendung/ts-13335.html,https://www.tagesschau.de/multimedia/sendung/tt-4373.html
2016-04-02,https://www.tagesschau.de/multimedia/sendung/ts-13347.html,https://www.tagesschau.de/multimedia/sendung/tt-4375.html
2016-04-03,https://www.tagesschau.de/multimedia/sendung/ts-13359.html,https://www.tagesschau.de/multimedia/sendung/tt-4377.html
2016-04-04,https://www.tagesschau.de/multimedia/sendung/ts-13383.html,https://www.tagesschau.de/multimedia/sendung/tt-4379.html
2016-04-05,https://www.tagesschau.de/multimedia/sendung/ts-13403.html,https://www.tagesschau.de/multimedia/sendung/tt-4381.html
2016-04-06,https://www.tagesschau.de/multimedia/sendung/ts-13429.html,https://www.tagesschau.de/multimedia/sendung/tt-4383.html
2016-04-07,https://www.tagesschau.de/multimedia/sendung/ts-13449.html,https://www.tagesschau.de/multimedia/sendung/tt-4385.html
2016-04-08,https://www.tagesschau.de/multimedia/sendung/ts-13471.html,https://www.tagesschau.de/multimedia/sendung/tt-4387.html
2016-04-09,https://www.tagesschau.de/multimedia/sendung/ts-13483.html,https://www.tagesschau.de/multimedia/sendung/tt-4389.html
2016-04-10,https://www.tagesschau.de/multimedia/sendung/ts-13495.html,https://www.tagesschau.de/multimedia/sendung/tt-4391.html
2016-04-11,https://www.tagesschau.de/multimedia/sendung/ts-13509.html,https://www.tagesschau.de/multimedia/sendung/tt-4393.html
2016-04-12,https://www.tagesschau.de/multimedia/sendung/ts-13525.html,https://www.tagesschau.de/multimedia/sendung/tt-4395.html
2016-04-13,https://www.tagesschau.de/multimedia/sendung/ts-13539.html,https://www.tagesschau.de/multimedia/sendung/tt-4397.html
2016-04-14,https://www.tagesschau.de/multimedia/sendung/ts-13553.html,https://www.tagesschau.de/multimedia/sendung/tt-4399.html
2016-04-15,https://www.tagesschau.de/multimedia/sendung/ts-13567.html,https://www.tagesschau.de/multimedia/sendung/tt-4401.html
2016-04-16,https://www.tagesschau.de/multimedia/sendung/ts-13579.html,https://www.tagesschau.de/multimedia/sendung/tt-4403.html
2016-04-17,https://www.tagesschau.de/multimedia/sendung/ts-13591.html,https://www.tagesschau.de/multimedia/sendung/tt-4405.html
2016-04-18,https://www.tagesschau.de/multimedia/sendung/ts-13611.html,https://www.tagesschau.de/multimedia/sendung/tt-4407.html
2016-04-19,https://www.tagesschau.de/multimedia/sendung/ts-13631.html,https://www.tagesschau.de/multimedia/sendung/tt-4409.html
2016-04-20,https://www.tagesschau.de/multimedia/sendung/ts-13651.html,https://www.tagesschau.de/multimedia/sendung/tt-4411.html
2016-04-21,https://www.tagesschau.de/multimedia/sendung/ts-13671.html,https://www.tagesschau.de/multimedia/sendung/tt-4413.html
2016-04-22,https://www.tagesschau.de/multimedia/sendung/ts-13691.html,https://www.tagesschau.de/multimedia/sendung/tt-4415.html
2016-04-23,https://www.tagesschau.de/multimedia/sendung/ts-13703.html,https://www.tagesschau.de/multimedia/sendung/tt-4417.html
2016-04-24,https://www.tagesschau.de/multimedia/sendung/ts-13715.html,https://www.tagesschau.de/multimedia/sendung/tt-4419.html
2016-04-25,https://www.tagesschau.de/multimedia/sendung/ts-13731.html,https://www.tagesschau.de/multimedia/sendung/tt-4421.html
2016-04-26,https://www.tagesschau.de/multimedia/sendung/ts-13745.html,https://www.tagesschau.de/multimedia/sendung/tt-4423.html
2016-04-27,https://www.tagesschau.de/multimedia/sendung/ts-13761.html,https://www.tagesschau.de/multimedia/sendung/tt-4425.html
2016-04-28,https://www.tagesschau.de/multimedia/sendung/ts-13777.html,https://www.tagesschau.de/multimedia/sendung/tt-4427.html
2016-04-29,https://www.tagesschau.de/multimedia/sendung/ts-13791.html,https://www.tagesschau.de/multimedia/sendung/tt-4429.html
2016-04-30,https://www.tagesschau.de/multimedia/sendung/ts-13803.html,https://www.tagesschau.de/multimedia/sendung/tt-4431.html
2016-05-01,https://www.tagesschau.de/multimedia/sendung/ts-13815.html,https://www.tagesschau.de/multimedia/sendung/tt-4433.html
2016-05-02,https://www.tagesschau.de/multimedia/sendung/ts-13835.html,https://www.tagesschau.de/multimedia/sendung/tt-4435.html
2016-05-03,https://www.tagesschau.de/multimedia/sendung/ts-13857.html,https://www.tagesschau.de/multimedia/sendung/tt-4439.html
2016-05-04,https://www.tagesschau.de/multimedia/sendung/ts-13877.html,https://www.tagesschau.de/multimedia/sendung/tt-4441.html
2016-05-05,https://www.tagesschau.de/multimedia/sendung/ts-13887.html,https://www.tagesschau.de/multimedia/sendung/tt-4443.html
2016-05-06,https://www.tagesschau.de/multimedia/sendung/ts-13909.html,https://www.tagesschau.de/multimedia/sendung/tt-4445.html
2016-05-07,https://www.tagesschau.de/multimedia/sendung/ts-13919.html,https://www.tagesschau.de/multimedia/sendung/tt-4447.html
2016-05-08,https://www.tagesschau.de/multimedia/sendung/ts-13929.html,https://www.tagesschau.de/multimedia/sendung/tt-4449.html
2016-05-09,https://www.tagesschau.de/multimedia/sendung/ts-13947.html,https://www.tagesschau.de/multimedia/sendung/tt-4451.html
2016-05-10,https://www.tagesschau.de/multimedia/sendung/ts-13963.html,https://www.tagesschau.de/multimedia/sendung/tt-4453.html
2016-05-11,https://www.tagesschau.de/multimedia/sendung/ts-13979.html,https://www.tagesschau.de/multimedia/sendung/tt-4455.html
2016-05-12,https://www.tagesschau.de/multimedia/sendung/ts-13993.html,https://www.tagesschau.de/multimedia/sendung/tt-4457.html
2016-05-13,https://www.tagesschau.de/multimedia/sendung/ts-14011.html,https://www.tagesschau.de/multimedia/sendung/tt-4459.html
2016-05-14,https://www.tagesschau.de/multimedia/sendung/ts-14023.html,
2016-05-15,https://www.tagesschau.de/multimedia/sendung/ts-14035.html,https://www.tagesschau.de/multimedia/sendung/tt-4461.html
2016-05-16,https://www.tagesschau.de/multimedia/sendung/ts-14045.html,https://www.tagesschau.de/multimedia/sendung/tt-4465.html
2016-05-17,https://www.tagesschau.de/multimedia/sendung/ts-14067.html,https://www.tagesschau.de/multimedia/sendung/tt-4467.html
2016-05-18,https://www.tagesschau.de/multimedia/sendung/ts-14089.html,https://www.tagesschau.de/multimedia/sendung/tt-4469.html
2016-05-19,https://www.tagesschau.de/multimedia/sendung/ts-14111.html,https://www.tagesschau.de/multimedia/sendung/tt-4471.html
2016-05-20,https://www.tagesschau.de/multimedia/sendung/ts-14131.html,https://www.tagesschau.de/multimedia/sendung/tt-4473.html
2016-05-21,https://www.tagesschau.de/multimedia/sendung/ts-14141.html,https://www.tagesschau.de/multimedia/sendung/tt-4475.html
2016-05-22,https://www.tagesschau.de/multimedia/sendung/ts-14153.html,https://www.tagesschau.de/multimedia/sendung/tt-4477.html
2016-05-23,https://www.tagesschau.de/multimedia/sendung/ts-14167.html,https://www.tagesschau.de/multimedia/sendung/tt-4479.html
2016-05-24,https://www.tagesschau.de/multimedia/sendung/ts-14183.html,https://www.tagesschau.de/multimedia/sendung/tt-4481.html
2016-05-25,https://www.tagesschau.de/multimedia/sendung/ts-14197.html,https://www.tagesschau.de/multimedia/sendung/tt-4483.html
2016-05-26,https://www.tagesschau.de/multimedia/sendung/ts-14213.html,https://www.tagesschau.de/multimedia/sendung/tt-4485.html
2016-05-27,https://www.tagesschau.de/multimedia/sendung/ts-14227.html,https://www.tagesschau.de/multimedia/sendung/tt-4487.html
2016-05-28,https://www.tagesschau.de/multimedia/sendung/ts-14241.html,https://www.tagesschau.de/multimedia/sendung/tt-4489.html
2016-05-29,https://www.tagesschau.de/multimedia/sendung/ts-14253.html,https://www.tagesschau.de/multimedia/sendung/tt-4491.html
2016-05-30,https://www.tagesschau.de/multimedia/sendung/ts-14281.html,https://www.tagesschau.de/multimedia/sendung/tt-4493.html
2016-05-31,https://www.tagesschau.de/multimedia/sendung/ts-14303.html,https://www.tagesschau.de/multimedia/sendung/tt-4495.html
2016-06-01,https://www.tagesschau.de/multimedia/sendung/ts-14323.html,https://www.tagesschau.de/multimedia/sendung/tt-4497.html
2016-06-02,https://www.tagesschau.de/multimedia/sendung/ts-14347.html,https://www.tagesschau.de/multimedia/sendung/tt-4499.html
2016-06-03,https://www.tagesschau.de/multimedia/sendung/ts-14367.html,https://www.tagesschau.de/multimedia/sendung/tt-4501.html
2016-06-04,https://www.tagesschau.de/multimedia/sendung/ts-14377.html,https://www.tagesschau.de/multimedia/sendung/tt-4503.html
2016-06-05,https://www.tagesschau.de/multimedia/sendung/ts-14387.html,https://www.tagesschau.de/multimedia/sendung/tt-4505.html
2016-06-06,https://www.tagesschau.de/multimedia/sendung/ts-14401.html,https://www.tagesschau.de/multimedia/sendung/tt-4507.html
2016-06-07,https://www.tagesschau.de/multimedia/sendung/ts-14417.html,https://www.tagesschau.de/multimedia/sendung/tt-4509.html
2016-06-08,https://www.tagesschau.de/multimedia/sendung/ts-14431.html,https://www.tagesschau.de/multimedia/sendung/tt-4511.html
2016-06-09,https://www.tagesschau.de/multimedia/sendung/ts-14445.html,https://www.tagesschau.de/multimedia/sendung/tt-4513.html
2016-06-10,https://www.tagesschau.de/multimedia/sendung/ts-14459.html,https://www.tagesschau.de/multimedia/sendung/tt-4515.html
2016-06-11,https://www.tagesschau.de/multimedia/sendung/ts-14471.html,https://www.tagesschau.de/multimedia/sendung/tt-4517.html
2016-06-12,https://www.tagesschau.de/multimedia/sendung/ts-14487.html,https://www.tagesschau.de/multimedia/sendung/tt-4523.html
2016-06-13,https://www.tagesschau.de/multimedia/sendung/ts-14503.html,https://www.tagesschau.de/multimedia/sendung/tt-4525.html
2016-06-14,https://www.tagesschau.de/multimedia/sendung/ts-14523.html,https://www.tagesschau.de/multimedia/sendung/tt-4527.html
2016-06-15,https://www.tagesschau.de/multimedia/sendung/ts-14539.html,https://www.tagesschau.de/multimedia/sendung/tt-4529.html
2016-06-16,https://www.tagesschau.de/multimedia/sendung/ts-14561.html,https://www.tagesschau.de/multimedia/sendung/tt-4531.html
2016-06-17,https://www.tagesschau.de/multimedia/sendung/ts-14583.html,https://www.tagesschau.de/multimedia/sendung/tt-4533.html
2016-06-18,https://www.tagesschau.de/multimedia/sendung/ts-14593.html,https://www.tagesschau.de/multimedia/sendung/tt-4535.html
2016-06-19,https://www.tagesschau.de/multimedia/sendung/ts-14607.html,https://www.tagesschau.de/multimedia/sendung/tt-4537.html
2016-06-20,https://www.tagesschau.de/multimedia/sendung/ts-14623.html,https://www.tagesschau.de/multimedia/sendung/tt-4539.html
2016-06-21,https://www.tagesschau.de/multimedia/sendung/ts-14643.html,https://www.tagesschau.de/multimedia/sendung/tt-4541.html
2016-06-22,https://www.tagesschau.de/multimedia/sendung/ts-14661.html,https://www.tagesschau.de/multimedia/sendung/tt-4543.html
2016-06-23,https://www.tagesschau.de/multimedia/sendung/ts-14679.html,https://www.tagesschau.de/multimedia/sendung/tt-4545.html
2016-06-24,https://www.tagesschau.de/multimedia/sendung/ts-14695.html,https://www.tagesschau.de/multimedia/sendung/tt-4547.html
2016-06-25,https://www.tagesschau.de/multimedia/sendung/ts-14707.html,https://www.tagesschau.de/multimedia/sendung/tt-4549.html
2016-06-26,https://www.tagesschau.de/multimedia/sendung/ts-14719.html,https://www.tagesschau.de/multimedia/sendung/tt-4551.html
2016-06-27,https://www.tagesschau.de/multimedia/sendung/ts-14739.html,https://www.tagesschau.de/multimedia/sendung/tt-4553.html
2016-06-28,https://www.tagesschau.de/multimedia/sendung/ts-14761.html,https://www.tagesschau.de/multimedia/sendung/tt-4555.html
2016-06-29,https://www.tagesschau.de/multimedia/sendung/ts-14781.html,https://www.tagesschau.de/multimedia/sendung/tt-4557.html
2016-06-30,https://www.tagesschau.de/multimedia/sendung/ts-14801.html,https://www.tagesschau.de/multimedia/sendung/tt-4559.html
2016-07-01,https://www.tagesschau.de/multimedia/sendung/ts-14823.html,https://www.tagesschau.de/multimedia/sendung/tt-4561.html
2016-07-02,https://www.tagesschau.de/multimedia/sendung/ts-14837.html,https://www.tagesschau.de/multimedia/sendung/tt-4583.html
2016-07-03,https://www.tagesschau.de/multimedia/sendung/ts-14845.html,https://www.tagesschau.de/multimedia/sendung/tt-4565.html
2016-07-04,https://www.tagesschau.de/multimedia/sendung/ts-14857.html,https://www.tagesschau.de/multimedia/sendung/tt-4567.html
2016-07-05,https://www.tagesschau.de/multimedia/sendung/ts-14869.html,https://www.tagesschau.de/multimedia/sendung/tt-4571.html
2016-07-06,https://www.tagesschau.de/multimedia/sendung/ts-14881.html,https://www.tagesschau.de/multimedia/sendung/tt-4573.html
2016-07-07,https://www.tagesschau.de/multimedia/sendung/ts-14893.html,https://www.tagesschau.de/multimedia/sendung/tt-4575.html
2016-07-08,https://www.tagesschau.de/multimedia/sendung/ts-14907.html,https://www.tagesschau.de/multimedia/sendung/tt-4577.html
2016-07-09,https://www.tagesschau.de/multimedia/sendung/ts-14919.html,https://www.tagesschau.de/multimedia/sendung/tt-4579.html
2016-07-10,https://www.tagesschau.de/multimedia/sendung/ts-14933.html,https://www.tagesschau.de/multimedia/sendung/tt-4581.html
2016-07-11,https://www.tagesschau.de/multimedia/sendung/ts-14959.html,https://www.tagesschau.de/multimedia/sendung/tt-4585.html
2016-07-12,https://www.tagesschau.de/multimedia/sendung/ts-14977.html,https://www.tagesschau.de/multimedia/sendung/tt-4587.html
2016-07-13,https://www.tagesschau.de/multimedia/sendung/ts-14995.html,https://www.tagesschau.de/multimedia/sendung/tt-4589.html
2016-07-14,https://www.tagesschau.de/multimedia/sendung/ts-15013.html,https://www.tagesschau.de/multimedia/sendung/tt-4591.html
2016-07-15,https://www.tagesschau.de/multimedia/sendung/ts-15033.html,https://www.tagesschau.de/multimedia/sendung/tt-4593.html
2016-07-16,https://www.tagesschau.de/multimedia/sendung/ts-15047.html,https://www.tagesschau.de/multimedia/sendung/tt-4595.html
2016-07-17,https://www.tagesschau.de/multimedia/sendung/ts-15055.html,https://www.tagesschau.de/multimedia/sendung/tt-4597.html
2016-07-18,https://www.tagesschau.de/multimedia/sendung/ts-15069.html,https://www.tagesschau.de/multimedia/sendung/tt-4599.html
2016-07-19,https://www.tagesschau.de/multimedia/sendung/ts-15083.html,https://www.tagesschau.de/multimedia/sendung/tt-4601.html
2016-07-20,https://www.tagesschau.de/multimedia/sendung/ts-15097.html,https://www.tagesschau.de/multimedia/sendung/tt-4603.html
2016-07-21,https://www.tagesschau.de/multimedia/sendung/ts-15111.html,https://www.tagesschau.de/multimedia/sendung/tt-4607.html
2016-07-22,https://www.tagesschau.de/multimedia/sendung/ts-15125.html,https://www.tagesschau.de/multimedia/sendung/tt-4633.html
2016-07-23,https://www.tagesschau.de/multimedia/sendung/ts-15143.html,https://www.tagesschau.de/multimedia/sendung/tt-4609.html
2016-07-24,https://www.tagesschau.de/multimedia/sendung/ts-15151.html,https://www.tagesschau.de/multimedia/sendung/tt-4611.html
2016-07-25,https://www.tagesschau.de/multimedia/sendung/ts-15171.html,https://www.tagesschau.de/multimedia/sendung/tt-4613.html
2016-07-26,https://www.tagesschau.de/multimedia/sendung/ts-15195.html,https://www.tagesschau.de/multimedia/sendung/tt-4615.html
2016-07-27,https://www.tagesschau.de/multimedia/sendung/ts-15215.html,https://www.tagesschau.de/multimedia/sendung/tt-4617.html
2016-07-28,https://www.tagesschau.de/multimedia/sendung/ts-15235.html,https://www.tagesschau.de/multimedia/sendung/tt-4621.html
2016-07-29,https://www.tagesschau.de/multimedia/sendung/ts-15255.html,https://www.tagesschau.de/multimedia/sendung/tt-4623.html
